Date, Time, Open, High, Low, Last, Volume, OpenInt, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, LBR Bars, 3/10, Mov Avg 3/10, 3/10 Diff, Line, Avg, Avg, IB, WR7, NR7, TP, 3BT, Pure 3BT, BO, HBO, LBO, PF3, PF3[1], 5SMA, ERun, STPvt, SIG, LongoBO, ShortBO, ROC, ROC (alt), ROC[1], STPvt, Highest ROC, Lowest ROC, LLHHDraw, RANK, ADX
2021-9-10, 00:00:00.000000, 46545, 47065, 44750, 45675, 4853, 4839, 46009, 45830, 45908, 0, 0, 1, -1583.500, 0.000, 0.000, 0.000, 47504, 47266, 0, 0, 0, 11.0, 1, 0, 0, 47465, 44500, 0, 0, 0, 0, 45800, -1, 48565, 44725, -845.000, -845.000, -135.000, 45800.000, 3875.000, -4190.000, 0.000, 97.6, 0.0
2021-9-13, 00:00:00.000000, 45240, 46945, 43310, 44815, 7363, 4791, 45078, 45023, 45128, 0, 0, -1, -1787.832, 0.000, 0.000, 0.000, 47248, 46087, 0, 0, 0, 9.6, 0, 0, 0, 47465, 43310, 0, 0, 0, 1, 43845, -2, 47990, 43360, -1830.000, -1830.000, -845.000, 43845.000, 3875.000, -4190.000, 0.000, 96.3, 0.0
2021-9-14, 00:00:00.000000, 45215, 47025, 44705, 46515, 3802, 4983, 45865, 46082, 45865, 0, 0, -1, -1606.168, 0.000, 0.000, 0.000, 47178, 46034, 0, 0, 0, 19.1, 1, 0, 0, 47065, 43310, 0, 0, 1, 0, 45655, 1, 48450, 41180, 840.000, 840.000, -1830.000, 45655.000, 3875.000, -4190.000, 0.000, 99.7, 0.0
2021-9-15, 00:00:00.000000, 46700, 48510, 46635, 48190, 3080, 5001, 47509, 47778, 47573, 0, 0, -1, -847.832, 16.344, -864.176, 0.000, 47275, 46368, 0, 0, 1, 44.8, 0, 0, 1, 48510, 43310, 1, 0, 0, 0, 49890, 2, 48835, 44195, 3375.000, 3375.000, 840.000, 49890.000, 3875.000, -4190.000, 0.000, 105.5, 0.0
2021-9-16, 00:00:00.000000, 48270, 48600, 47050, 47495, 4538, 4852, 47854, 47715, 47825, 0, 0, -1, 128.000, -104.969, 232.969, 0.000, 47296, 46538, 0, 0, 1, 30.8, 0, 0, 0, 48600, 44705, 0, 1, 0, 0, 49170, -1, 50065, 46315, 980.000, 980.000, 3375.000, 49170.000, 3875.000, -4190.000, 0.000, 106.0, 16.0
2021-9-17, 00:00:00.000000, 47600, 48225, 46670, 47490, 3893, 4876, 47496, 47462, 47448, 0, 0, -1, 641.500, -179.604, 821.104, 0.000, 47314, 46901, 0, 0, 0, 10.4, 1, 0, 0, 48600, 46635, 0, 0, 0, 0, 46795, -2, 49045, 45945, -700.000, -700.000, 980.000, 46795.000, 3875.000, -4190.000, 0.000, 102.1, 15.9
2021-9-20, 00:00:00.000000, 47415, 47620, 42365, 43780, 8330, 4659, 45295, 44588, 44993, 0, 0, -1, -135.500, -237.927, 102.427, 0.000, 46978, 46694, 0, 1, 0, 25.4, 0, 0, 1, 48600, 42365, -1, 0, 0, 0, 43775, -2, 49045, 45935, -3715.000, -3715.000, -700.000, 43775.000, 3875.000, -4190.000, 0.000, 90.8, 17.5
2021-9-21, 00:00:00.000000, 43410, 43870, 40085, 42030, 8523, 3763, 42349, 41995, 41978, 0, 0, -1, -1482.168, -373.334, -1108.834, 0.000, 46506, 45797, 0, 0, 0, 37.2, 0, 0, 0, 48225, 40085, -1, -1, 0, 0, 38320, -2, 49035, 38525, -5460.000, -5460.000, -3715.000, 38320.000, 3875.000, -5460.000, -5460.000, 88.5, 19.7
2021-9-22, 00:00:00.000000, 41330, 44025, 40145, 43385, 7828, 2359, 42221, 42518, 42085, 0, 0, -1, -2537.000, -559.229, -1977.771, 0.000, 46209, 44836, 0, 0, 0, 24.3, 1, 0, 0, 47620, 40085, 0, -1, 0, 0, 41635, 1, 45815, 38245, -395.000, -395.000, -5460.000, 41635.000, 3875.000, -5460.000, 0.000, 91.4, 21.5
2021-9-23, 00:00:00.000000, 43255, 44970, 43095, 44785, 5357, 1603, 44026, 44283, 44033, 0, 0, -1, -2016.000, -710.250, -1305.750, 0.000, 46073, 44294, 0, 0, 0, 38.2, 0, 0, 0, 44970, 40085, 0, 0, 0, 0, 46140, 2, 47265, 39505, 2755.000, 2755.000, -395.000, 46140.000, 3875.000, -5460.000, 0.000, 102.3, 22.6
2021-9-24, 00:00:00.000000, 44850, 45385, 40800, 42520, 11471, 5348, 43389, 42902, 43093, 0, 0, -1, -1537.168, -806.875, -730.293, 0.000, 45735, 43300, 0, 0, 0, 6.8, 0, 0, 0, 45385, 40145, 0, 0, 0, 0, 43920, -1, 46660, 42910, -865.000, -865.000, 2755.000, 43920.000, 3875.000, -5460.000, 0.000, 101.2, 24.3
2021-9-27, 00:00:00.000000, 43635, 44605, 42725, 43150, 5221, 5209, 43529, 43493, 43665, 0, 0, -1, -1449.000, -893.979, -555.021, 0.000, 45489, 43174, 44605, 0, 0, 29.5, 1, 0, 0, 45385, 40800, 0, 0, 0, 0, 40885, -2, 47105, 37935, -1635.000, -1635.000, -865.000, 40885.000, 3875.000, -5460.000, 0.000, 99.5, 25.8
2021-9-28, 00:00:00.000000, 43215, 43555, 41145, 41600, 4666, 5144, 42379, 42100, 42350, 0, 0, -1, -2019.168, -1073.511, -945.657, 0.000, 45118, 43088, 0, 0, 0, 23.7, 1, 0, 0, 45385, 40800, 0, 0, 0, 0, 42230, 1, 45030, 41270, -920.000, -920.000, -1635.000, 42230.000, 3875.000, -5460.000, 0.000, 92.9, 27.6
2021-9-29, 00:00:00.000000, 41890, 42735, 40785, 41155, 3694, 5339, 41641, 41558, 41760, 0, 0, -1, -1770.668, -1221.052, -549.615, 0.000, 44741, 42642, 0, 0, 0, 27.0, 0, 0, 0, 44605, 40785, 0, 0, 0, 0, 39605, -1, 44010, 39190, -1995.000, -1995.000, -920.000, 39605.000, 3875.000, -5460.000, 0.000, 96.8, 29.4
2021-9-30, 00:00:00.000000, 41240, 44175, 41040, 43615, 4869, 5343, 42518, 42943, 42608, 0, 0, -1, -1227.668, -1285.740, 58.072, 0.000, 44634, 42408, 0, 0, 0, 4.6, 0, 0, 0, 44175, 40785, 0, 0, 0, 0, 43170, 1, 43105, 39205, 2015.000, 2015.000, -1995.000, 43170.000, 3875.000, -5460.000, 0.000, 101.1, 30.0
2021-10-1, 00:00:00.000000, 43735, 48705, 43330, 48390, 9404, 5887, 46040, 46808, 46018, 0, 0, -1, 945.668, -1142.781, 2088.449, 0.000, 44991, 43582, 0, 1, 0, 37.5, 0, 0, 0, 48705, 40785, 1, 0, 0, 0, 50850, 2, 46750, 40480, 7235.000, 7235.000, 2015.000, 50850.000, 7235.000, -5460.000, 7235.000, 116.3, 28.2
2021-10-4, 00:00:00.000000, 48070, 50000, 47180, 49855, 5865, 5910, 48776, 49012, 48590, 0, 0, 1, 3238.168, -841.427, 4079.595, 0.000, 45455, 44923, 0, 0, 0, 40.1, 0, 0, 0, 50000, 41040, 0, 1, 0, 0, 54630, -1, 53765, 43015, 6240.000, 6240.000, 7235.000, 54630.000, 7235.000, -5460.000, 0.000, 121.1, 26.4
2021-10-5, 00:00:00.000000, 49310, 52165, 49100, 51630, 8408, 5761, 50551, 50965, 50633, 0, 0, 1, 4949.832, -420.323, 5370.155, 0.000, 46043, 46929, 0, 0, 0, 43.3, 0, 0, 0, 52165, 43330, 0, 0, 0, 0, 53095, -2, 52675, 47035, 3240.000, 3240.000, 6240.000, 53095.000, 7235.000, -5460.000, 0.000, 118.4, 25.4
2021-10-6, 00:00:00.000000, 52165, 55935, 50855, 55700, 9662, 6295, 53664, 54163, 53395, 0, 0, 1, 6155.000, 64.750, 6090.250, 0.000, 46963, 49838, 0, 0, 0, 36.9, 0, 0, 0, 55935, 47180, 1, 0, 0, 1, 57475, 1, 54695, 48565, 5845.000, 5845.000, 3240.000, 57475.000, 7235.000, -5460.000, 0.000, 115.1, 25.6
2021-10-7, 00:00:00.000000, 55580, 56325, 53855, 54470, 5323, 6349, 55058, 54883, 55090, 0, 0, 1, 6724.832, 538.041, 6186.791, 0.000, 47678, 52009, 0, 0, 0, 34.8, 0, 0, 0, 56325, 49100, 0, 1, 0, 1, 58540, -1, 60780, 50620, 2840.000, 2840.000, 5845.000, 58540.000, 7235.000, -5460.000, 0.000, 109.3, 25.9
2021-10-8, 00:00:00.000000, 54925, 56815, 54155, 55180, 5063, 6308, 55269, 55383, 55485, 0, 0, 1, 6642.168, 945.177, 5696.991, 0.000, 48392, 53367, 0, 0, 0, 30.2, 0, 0, 0, 56815, 50855, 0, 0, 0, 1, 53950, -2, 56940, 52000, -520.000, -520.000, 2840.000, 53950.000, 7235.000, -5460.000, 0.000, 106.9, 26.3
2021-10-11, 00:00:00.000000, 55330, 58355, 54820, 57990, 5686, 6158, 56624, 57055, 56588, 0, 0, 1, 5921.500, 1275.177, 4646.323, 0.000, 49306, 54994, 0, 0, 0, 16.3, 0, 0, 0, 58355, 53855, 0, 0, 0, 1, 58700, 1, 57840, 52520, 3520.000, 3520.000, -520.000, 58700.000, 7235.000, -5460.000, 0.000, 104.1, 27.1
